Date,Insect Repellent,Carrots,Cheese,Dustpan,Hair Gel,Toothbrush,Toothpaste,Pasta,Milk,Water,BBQ Sauce,Chicken,Orange,Trash Cans,Deodorant,Honey,Soap,Extension Cords,Potatoes,Mustard,Bath Towels,Paper Towels,Syrup,Tuna,Cereal,Onions,Rice,Banana,Air Freshener,Mop,Tissues,Mayonnaise,Chips,Tea,Eggs,Laundry Detergent,Yogurt,Spinach,Shampoo,Salmon,Razors,Pancake Mix,Olive Oil,Ironing Board,Hand Sanitizer,Dish Soap,Bread,Cleaning Spray,Sponges,Toilet Paper,Iron,Lawn Mower,Shaving Cream,Cleaning Rags,Garden Hose,Shrimp,Power Strips,Pickles,Tomatoes,Vinegar,Dishware,Ketchup,Broom,Peanut Butter,Trash Bags,Ice Cream,Beef,Shower Gel,Cereal Bars,Feminine Hygiene Products,Diapers,Canned Soup,Jam,Butter,Apple,Baby Wipes,Light Bulbs,Soda,Plant Fertilizer,Coffee,Vacuum Cleaner
2023-10-06,21,20,13,29,28,31,39,24,27,29,26,29,18,23,26,16,25,25,28,27,23,26,15,22,33,21,26,26,27,24,21,22,19,16,17,17,18,16,21,23,24,26,22,28,25,25,24,26,23,34,17,27,26,19,29,17,23,19,14,25,27,25,26,23,18,23,19,25,14,22,19,25,33,25,24,23,24,30,33,23,16
2023-10-07,29,24,31,21,22,27,48,22,25,24,25,29,19,23,17,26,25,21,25,20,22,20,27,28,20,18,24,23,21,26,28,28,25,24,24,31,21,25,27,22,20,25,25,26,19,25,21,33,17,21,21,23,21,25,26,36,20,28,20,26,19,26,19,19,24,26,25,23,26,19,29,33,19,16,19,29,24,22,26,31,25
2023-10-08,26,25,23,30,18,25,41,25,21,16,17,17,36,22,26,20,27,32,15,20,27,25,27,19,23,24,11,29,24,18,23,18,22,29,20,21,20,27,27,23,28,35,19,32,24,27,24,24,18,26,24,24,22,17,17,21,21,19,21,21,24,29,22,24,19,13,31,21,23,24,30,26,27,20,23,20,25,23,22,30,27
2023-10-09,32,21,22,18,31,29,43,18,23,23,17,21,28,27,21,19,33,20,19,22,16,17,26,24,20,31,14,22,26,29,23,18,26,17,23,17,43,25,24,15,25,14,15,26,23,24,23,23,23,21,28,25,20,24,22,25,27,19,23,22,14,28,21,27,27,22,12,29,24,19,19,22,23,19,26,24,31,23,22,25,19
2023-10-10,20,32,20,18,21,27,41,18,23,23,14,24,26,27,21,29,22,23,26,20,25,21,19,24,20,27,15,36,24,12,16,20,11,15,27,27,16,30,32,21,24,17,21,24,22,22,19,25,24,20,17,28,29,29,25,26,24,20,21,30,14,23,22,26,27,19,30,14,26,21,22,25,24,26,26,22,29,27,17,20,18
2023-10-11,27,25,21,22,22,15,48,26,24,17,23,27,20,25,25,26,20,24,19,35,21,18,24,22,25,16,21,21,20,28,20,15,17,16,25,19,22,23,13,33,26,21,16,17,17,20,31,23,30,24,10,21,24,25,20,21,20,32,30,29,28,24,20,23,15,18,27,23,25,21,26,23,16,27,32,13,23,33,30,25,19
2023-10-12,21,18,25,23,21,17,51,31,26,14,24,23,19,19,27,23,20,23,28,18,22,25,13,22,32,23,23,17,18,19,20,27,24,16,15,29,24,24,17,18,13,21,17,19,31,19,18,27,15,23,23,23,22,18,17,18,19,19,25,26,22,18,14,20,27,23,26,22,25,24,27,25,25,29,24,27,34,19,30,14,21
2023-10-13,18,24,35,25,29,19,45,19,28,23,28,21,25,33,29,18,28,17,16,17,20,16,22,18,26,20,26,28,25,28,13,27,29,20,20,21,29,29,14,17,25,24,19,23,15,18,29,24,26,23,20,19,29,23,24,29,22,24,21,28,18,33,28,19,31,17,19,21,21,14,16,28,29,27,22,15,26,28,21,15,34
2023-10-14,18,20,22,29,16,21,51,30,27,22,19,23,22,25,21,22,17,38,18,16,17,28,20,23,23,27,28,15,32,22,20,19,16,21,23,11,27,31,21,23,24,20,17,16,20,25,24,19,29,26,19,20,31,24,27,19,18,16,17,27,20,19,25,25,20,31,17,23,25,20,24,23,21,26,19,29,21,28,27,22,23
2023-10-15,13,25,26,26,17,18,42,27,28,29,14,31,27,29,26,20,21,26,11,31,23,19,33,26,21,23,17,32,19,20,18,28,25,19,22,29,24,22,21,24,25,22,21,22,26,24,17,20,29,15,24,20,21,19,29,40,27,24,27,21,26,20,18,19,17,19,24,16,19,32,27,30,15,29,22,19,27,23,24,26,21
2023-10-16,19,25,17,23,24,30,39,19,27,22,26,20,20,19,23,27,27,25,31,21,28,21,27,16,29,24,19,25,28,21,15,19,21,26,20,28,24,23,17,21,25,18,29,31,21,18,20,22,19,27,26,13,32,15,27,28,26,23,21,22,22,26,12,18,25,20,12,27,23,26,22,29,41,23,27,29,23,20,25,32,30
2023-10-17,18,22,23,21,10,18,54,27,16,21,23,23,19,26,21,26,19,21,19,21,23,22,16,24,21,28,27,16,37,24,21,23,18,17,29,23,20,26,16,17,27,21,20,16,23,24,21,18,20,27,21,18,27,17,22,22,21,21,25,25,27,17,20,23,24,28,30,20,25,20,29,25,17,18,23,22,20,24,22,20,18
2023-10-18,24,22,13,21,20,20,45,23,14,19,22,17,21,23,24,26,17,21,26,17,20,20,30,31,21,21,20,25,26,25,27,31,28,28,22,22,23,14,28,23,26,27,19,19,19,30,19,23,19,26,25,21,26,24,32,20,31,23,27,15,25,22,18,20,35,22,21,13,25,19,25,23,26,24,13,25,27,29,22,23,20
2023-10-19,19,27,27,22,30,32,33,25,29,31,29,18,26,24,31,16,24,23,14,23,16,21,22,22,20,25,22,23,27,20,22,21,19,34,19,21,16,26,14,23,19,22,22,31,26,17,16,17,25,23,25,27,27,18,22,20,9,21,22,18,27,18,24,24,18,23,26,27,21,21,18,27,29,29,16,24,20,19,20,22,18
2023-10-20,25,21,25,28,23,25,47,19,25,23,32,34,20,23,19,29,23,20,18,20,26,25,11,22,27,27,24,27,25,24,19,17,24,19,20,14,33,26,18,26,18,28,24,28,20,20,30,17,19,25,24,29,25,21,13,20,28,26,27,11,18,20,17,17,18,24,22,21,27,22,17,24,27,28,33,19,19,16,20,27,25
2023-10-21,13,30,26,25,24,17,65,23,24,22,27,26,24,16,26,23,15,27,18,24,26,19,21,20,30,21,27,24,19,19,28,15,17,22,28,20,28,33,24,28,20,20,21,30,22,20,26,12,23,36,23,21,18,19,26,29,22,17,17,22,23,20,24,23,31,25,20,30,26,22,18,26,19,17,25,24,25,20,23,26,23
2023-10-22,17,28,24,17,18,25,47,24,20,19,26,12,19,27,26,19,29,17,25,24,33,24,19,12,22,37,29,18,22,20,14,34,24,21,19,17,18,28,33,17,19,26,24,14,32,20,14,15,28,26,29,25,27,28,20,22,26,25,25,17,23,23,35,35,31,18,22,30,20,26,21,23,25,23,18,23,28,24,22,20,15
2023-10-23,19,20,25,21,36,24,34,16,27,22,25,24,17,27,29,17,13,29,25,19,26,20,22,23,23,26,22,25,24,34,16,23,31,18,25,27,23,26,23,19,21,13,16,17,23,30,29,22,29,24,20,25,20,24,24,26,24,26,26,18,21,31,25,31,21,20,24,25,14,21,20,21,22,19,31,29,25,21,22,18,18
2023-10-24,15,15,16,24,21,27,44,22,21,29,15,16,23,24,34,34,17,23,20,22,21,22,20,23,26,19,22,23,28,24,31,17,20,21,13,26,20,26,18,23,20,23,21,25,19,15,23,21,26,23,17,17,25,12,33,24,19,25,22,21,21,16,20,28,26,14,18,22,19,20,23,24,15,23,21,28,27,22,19,15,20
2023-10-25,20,15,21,27,27,27,52,19,20,21,22,27,23,25,22,27,16,22,29,12,24,23,22,26,20,24,18,34,21,22,16,26,29,14,31,19,20,16,19,20,23,23,18,25,28,32,28,26,24,15,21,19,24,24,30,22,17,20,14,14,23,17,24,23,17,22,25,19,25,31,18,23,23,24,28,21,22,17,28,27,29
2023-10-26,23,28,29,20,24,29,56,28,14,17,25,23,23,16,30,20,30,23,22,20,20,22,27,33,18,23,21,18,27,11,20,20,20,27,18,25,21,17,30,28,20,31,35,35,16,21,21,24,18,22,24,23,20,21,25,20,32,29,18,24,28,16,16,21,22,24,28,23,17,26,27,21,22,22,23,20,29,22,22,26,23
2023-10-27,22,30,26,19,19,23,43,19,30,22,31,25,19,18,18,20,19,25,24,25,27,19,25,28,27,22,23,24,20,27,14,17,24,29,23,31,17,25,23,24,15,24,27,21,22,25,21,29,20,22,23,23,20,22,25,17,22,28,28,17,18,16,24,23,22,25,22,24,23,20,21,29,22,22,18,32,19,33,23,23,35
2023-10-28,28,27,23,19,30,17,57,22,22,23,27,26,24,15,25,19,25,34,20,19,28,31,23,25,29,28,20,20,16,23,24,33,23,21,21,18,22,21,25,22,24,23,20,25,24,27,18,16,20,27,23,20,30,21,23,18,19,23,19,18,18,24,20,26,21,26,25,17,28,19,33,23,13,23,23,23,22,37,27,16,21
2023-10-29,18,34,21,28,18,33,47,26,21,33,29,22,19,21,22,22,23,18,24,30,19,27,35,20,31,28,19,30,19,17,26,34,20,16,27,25,23,24,28,21,24,35,23,20,30,29,20,28,26,28,20,27,27,34,20,23,34,34,25,17,25,23,34,28,18,26,22,26,22,21,28,30,30,31,18,32,20,20,30,21,15
2023-10-30,12,33,20,27,17,13,37,21,16,25,22,21,15,30,20,19,15,29,27,12,30,23,21,23,22,18,32,20,16,26,22,17,17,25,17,28,23,27,20,26,17,19,20,19,23,18,18,23,27,19,19,23,22,19,36,19,22,25,19,24,16,17,18,13,19,33,17,19,22,22,22,20,24,23,18,13,16,22,13,20,23
2023-10-31,20,25,19,29,18,28,39,34,27,21,24,30,29,22,28,25,34,19,22,27,20,23,22,28,25,24,29,26,13,28,20,24,23,25,20,35,29,20,24,21,35,21,25,30,24,32,21,26,29,26,22,25,18,20,25,13,29,25,19,24,30,18,19,25,27,28,17,17,22,23,14,16,22,15,19,28,33,31,27,36,24
2023-11-01,25,30,33,29,25,13,50,25,18,21,30,26,24,27,29,25,28,26,20,17,20,22,22,31,32,23,18,25,22,27,23,26,30,22,22,31,22,22,24,18,22,28,27,23,23,24,24,20,19,24,23,23,13,32,16,30,24,33,25,21,22,21,22,24,23,25,24,21,12,27,31,26,30,19,22,27,25,27,26,25,30
2023-11-02,23,18,27,17,31,23,53,23,21,18,26,21,15,20,26,23,15,18,19,20,24,27,21,22,15,14,27,25,24,17,27,26,17,22,17,26,14,26,25,21,16,19,25,28,25,23,17,24,22,22,21,35,24,21,30,27,28,24,34,22,22,17,13,24,19,18,28,29,38,13,26,27,27,24,15,12,21,15,27,23,29
2023-11-03,18,36,25,30,19,24,51,28,27,28,20,23,25,34,24,31,17,21,24,34,28,26,25,17,20,23,31,19,25,22,29,18,24,20,24,24,24,25,30,25,33,31,22,23,26,31,31,20,29,21,15,24,17,25,18,31,22,24,29,20,27,25,19,23,26,21,31,21,29,24,20,20,18,20,32,20,24,21,22,24,23
2023-11-04,31,17,25,19,16,24,50,22,24,17,21,18,19,25,29,18,24,23,29,23,19,26,22,27,20,19,20,15,24,29,27,28,27,20,18,23,22,29,24,22,23,16,15,21,20,16,25,18,23,27,24,20,23,20,27,27,27,20,12,37,21,25,20,21,36,29,25,29,30,19,20,22,28,29,26,16,25,11,25,23,19
2023-11-05,28,23,18,27,23,29,43,11,28,23,27,27,27,25,31,26,27,16,26,24,26,24,34,22,16,22,25,31,20,20,25,18,19,22,21,20,28,24,21,21,28,17,25,19,26,20,26,22,11,23,28,23,15,15,16,19,28,11,21,26,26,25,28,22,20,27,30,15,22,28,30,22,21,30,28,29,29,25,23,32,23
2023-11-06,26,18,24,17,21,22,59,22,29,23,24,22,21,25,18,25,30,25,27,34,20,24,25,33,23,25,26,17,25,25,25,23,20,18,23,28,24,25,33,19,32,24,25,28,29,22,30,22,32,26,28,22,24,23,18,23,24,17,21,32,18,13,20,34,33,19,28,20,22,30,27,24,27,33,28,19,22,31,26,29,23
2023-11-07,25,19,23,20,18,21,42,22,23,16,25,20,19,23,27,19,17,31,20,21,22,18,22,28,18,17,23,20,17,13,28,21,21,23,27,20,24,27,22,22,24,17,17,29,15,25,36,21,17,21,19,28,21,19,28,21,24,22,24,18,22,23,24,28,22,20,27,26,15,14,17,36,23,18,21,18,17,19,22,24,18
2023-11-08,26,24,26,17,31,25,53,25,20,29,28,23,22,23,27,25,19,21,25,22,22,25,24,19,20,21,22,22,17,22,25,25,14,23,23,18,24,19,21,30,13,24,29,18,21,27,18,25,30,26,19,20,18,17,18,27,26,16,17,26,19,19,20,13,25,31,19,23,22,19,24,24,22,17,18,22,17,27,24,21,25
2023-11-09,23,14,31,17,16,29,34,17,21,26,24,15,22,23,29,26,13,22,20,20,29,21,25,22,24,30,20,20,21,27,18,20,25,16,24,17,19,19,22,20,35,29,20,23,20,26,23,29,25,36,17,22,29,23,21,19,16,30,26,31,27,17,21,15,20,17,14,22,21,32,26,17,25,20,22,22,18,26,24,20,24
2023-11-10,27,10,19,19,27,21,34,28,32,19,24,17,23,22,25,24,19,26,26,26,21,19,31,26,17,22,28,26,22,23,38,33,18,21,15,13,23,24,25,28,21,20,22,25,24,22,14,30,33,29,21,18,17,27,17,19,27,21,25,18,20,14,24,27,23,19,15,29,24,24,19,30,22,19,20,20,28,23,20,26,21
2023-11-11,24,31,23,27,21,20,37,22,21,26,13,23,19,21,20,18,27,27,16,25,31,17,23,24,26,25,17,24,19,32,23,29,22,24,19,26,32,26,26,20,30,24,17,25,23,24,25,28,20,19,21,21,17,37,25,28,26,16,19,13,24,20,17,21,12,20,15,22,22,31,24,26,20,24,11,27,30,17,21,19,28
2023-11-12,24,20,16,27,19,25,49,25,18,22,20,22,18,28,17,19,23,22,19,13,28,25,17,20,26,20,21,22,23,33,19,32,29,24,33,25,16,34,16,18,23,24,26,17,25,29,19,26,22,17,17,23,28,20,16,24,22,17,18,22,26,29,22,24,31,20,24,27,25,19,25,17,27,25,21,22,24,25,16,13,21
2023-11-13,14,23,28,28,20,27,55,23,18,37,26,27,24,17,20,22,30,21,15,26,23,22,37,21,28,26,29,24,20,24,27,24,27,24,25,28,19,25,26,16,22,31,26,31,23,22,21,23,19,25,25,21,32,20,27,32,20,21,25,23,20,36,21,21,23,27,31,19,26,20,18,27,23,24,17,19,24,21,23,28,22
2023-11-14,17,23,20,23,19,27,36,24,21,23,22,20,19,23,17,28,27,20,29,22,16,23,33,22,26,23,20,25,22,26,31,22,19,28,32,21,22,25,30,27,21,22,19,21,27,33,16,21,27,16,29,21,22,18,23,16,26,22,23,24,14,23,22,26,30,21,25,27,17,25,19,25,19,21,24,23,19,21,19,18,18
2023-11-15,25,24,32,24,25,25,39,23,25,14,25,32,28,18,20,28,28,27,29,30,21,23,15,24,26,18,26,26,25,28,18,21,26,31,25,27,21,19,26,17,20,27,24,27,21,22,20,30,27,21,21,25,30,23,18,25,20,24,28,25,27,26,19,28,25,27,30,22,26,22,20,34,24,25,38,31,33,22,28,19,20
2023-11-16,22,28,20,21,27,25,47,27,20,13,21,23,22,27,27,25,20,37,26,27,27,17,28,21,24,28,25,18,29,25,18,17,35,34,29,31,27,30,19,24,18,27,24,22,20,32,20,22,32,23,30,24,20,25,26,29,27,31,26,27,26,18,28,27,23,23,27,26,30,18,30,22,18,28,17,39,28,16,35,22,24
2023-11-17,21,28,18,21,14,25,45,22,26,24,24,26,26,15,25,28,25,20,30,22,22,24,16,20,28,25,23,25,26,18,17,21,20,23,17,25,27,22,20,23,16,18,17,20,32,28,17,19,19,24,29,26,27,23,22,18,20,25,29,19,25,33,31,29,21,18,30,21,26,21,15,23,20,22,19,24,34,24,22,20,17
2023-11-18,22,20,33,18,23,19,43,21,32,26,20,22,20,16,27,19,19,25,18,26,26,34,16,16,29,25,22,15,22,23,16,32,19,16,18,30,32,22,16,22,29,20,18,14,28,20,21,24,28,20,22,21,21,24,28,22,30,18,31,22,24,25,28,33,26,32,25,24,19,17,21,22,21,15,18,20,17,38,28,20,28
2023-11-19,37,23,24,23,20,27,50,19,21,16,18,24,23,31,19,30,19,24,17,21,21,22,16,13,25,27,15,28,24,29,20,17,20,25,27,18,21,21,19,29,16,24,23,25,27,23,28,27,26,19,27,17,17,18,29,28,21,24,26,24,26,24,29,19,20,16,22,24,20,24,26,18,26,19,24,23,30,28,20,22,18
2023-11-20,15,21,22,23,25,27,28,26,21,19,13,20,25,24,27,17,14,21,22,21,22,14,24,20,23,21,23,27,22,26,20,27,24,25,17,19,21,15,18,14,19,25,26,19,24,28,21,19,18,19,17,19,27,27,23,30,22,21,14,19,24,18,20,17,33,20,25,22,20,13,19,26,21,24,23,22,22,17,15,22,25
2023-11-21,33,24,20,22,20,22,50,30,19,26,28,28,25,28,27,19,14,19,34,21,20,29,21,19,18,23,28,29,26,19,22,18,29,14,12,22,18,19,22,20,24,38,25,23,26,20,30,27,30,20,25,19,21,30,27,24,15,16,19,15,15,25,18,32,24,20,18,25,25,22,25,25,21,18,22,23,23,24,25,21,21
2023-11-22,22,21,36,16,33,27,44,21,31,24,21,25,22,14,26,20,23,21,20,23,23,18,33,33,25,34,28,16,32,24,13,20,26,16,23,28,14,19,25,28,31,28,20,27,21,25,17,24,17,27,37,24,24,26,32,29,21,27,26,23,21,25,23,28,20,29,29,31,20,28,24,21,21,24,18,31,31,24,23,27,25
2023-11-23,28,27,24,22,22,21,49,33,22,18,26,25,20,18,18,27,31,18,34,14,23,28,19,20,27,19,11,26,21,20,29,25,17,27,22,25,25,24,13,21,25,16,22,20,26,26,26,22,21,23,24,19,29,14,29,14,23,22,19,25,31,19,16,17,16,32,22,16,25,29,22,23,19,18,22,28,25,29,22,21,23
2023-11-24,21,26,16,31,19,11,58,29,18,19,24,27,22,22,27,36,19,23,16,15,33,26,29,20,27,26,14,16,25,15,14,18,34,22,21,20,23,24,28,24,24,8,20,24,30,16,17,17,20,28,23,25,18,18,23,24,13,19,20,17,19,17,21,25,14,18,32,24,19,18,21,27,16,36,22,21,22,26,24,13,14
2023-11-25,22,31,20,16,23,17,50,23,36,21,24,19,29,15,18,20,31,25,22,20,20,20,26,23,20,23,19,26,13,23,20,20,24,20,26,34,22,18,23,25,24,30,23,19,24,17,22,23,25,29,27,24,31,13,23,26,24,26,21,23,15,28,21,15,21,24,15,16,16,31,21,18,28,20,22,15,18,24,22,14,14
2023-11-26,22,20,24,23,28,17,41,22,27,17,33,20,15,27,21,17,27,31,20,19,24,29,34,17,30,21,17,26,19,18,20,28,19,24,23,23,25,18,24,18,32,30,17,23,21,19,23,9,16,20,14,25,20,22,21,21,14,36,19,22,26,17,19,33,26,21,28,21,15,23,19,17,22,17,20,23,33,29,17,15,31
2023-11-27,19,24,22,25,14,19,47,16,16,24,18,25,19,20,26,17,33,24,21,18,26,17,22,35,23,22,23,21,17,27,25,21,17,27,24,22,16,18,31,21,23,22,21,33,25,25,21,26,22,17,18,17,19,21,25,23,17,23,14,21,21,33,22,20,24,19,25,25,20,18,22,24,21,30,27,25,15,22,21,24,23
2023-11-28,25,31,20,30,27,21,42,31,24,16,15,21,24,26,20,22,21,17,22,27,26,31,26,25,29,23,19,21,15,23,29,25,34,26,15,26,28,24,23,23,17,21,24,26,35,31,17,23,19,17,24,21,31,19,26,27,20,23,25,18,24,21,26,28,20,24,19,27,23,22,17,28,27,29,29,24,24,13,23,24,25
2023-11-29,24,19,20,24,22,30,34,17,27,27,27,31,15,24,30,16,21,26,21,21,21,21,19,16,25,35,15,21,25,23,10,39,23,13,21,23,28,28,24,20,29,20,21,28,17,16,20,21,24,24,20,28,22,19,21,22,26,19,22,28,20,28,18,25,19,18,18,23,21,23,24,34,21,22,26,31,23,20,15,27,20
2023-11-30,24,25,26,26,31,23,49,28,28,16,27,26,28,27,20,18,22,24,22,16,12,22,25,21,34,32,35,29,31,25,27,24,21,22,36,22,24,21,32,32,17,27,29,25,28,22,32,28,25,29,19,26,19,21,25,17,28,31,22,18,18,27,24,19,22,18,17,17,23,20,23,27,25,25,31,22,27,27,23,22,22
2023-12-01,17,24,24,25,26,22,52,25,20,21,31,24,26,22,19,17,20,22,20,22,24,19,20,26,24,23,20,30,21,26,24,16,19,29,30,15,30,26,26,17,26,19,25,31,18,33,23,18,19,19,26,26,20,21,23,24,14,19,17,24,21,15,30,16,27,29,19,20,33,21,17,26,15,26,18,23,27,26,25,28,21
2023-12-02,25,23,25,24,32,30,49,31,25,24,25,21,23,20,23,35,18,29,29,19,17,18,21,30,24,29,16,32,21,20,22,30,20,15,29,22,21,22,21,29,27,25,27,26,31,24,26,22,18,25,24,34,28,27,27,26,19,21,30,23,25,30,19,22,21,19,21,21,22,27,24,22,30,23,30,17,17,21,17,20,30
2023-12-03,17,20,23,25,17,30,39,25,28,21,17,24,23,22,24,23,23,18,26,26,12,21,18,25,26,18,22,19,25,19,25,18,21,21,13,19,33,22,22,18,23,25,28,20,27,28,19,25,27,23,22,21,36,15,34,18,28,30,27,30,27,30,25,22,17,27,22,25,20,27,25,21,24,33,23,16,27,27,26,17,22
2023-12-04,25,22,23,24,16,24,57,24,22,26,18,24,30,22,25,20,24,17,21,26,28,26,23,20,26,15,20,24,30,27,16,19,21,19,16,27,23,26,19,21,27,22,26,20,18,25,18,17,19,23,20,22,23,28,27,21,33,17,22,18,21,30,25,26,26,21,26,30,27,22,27,33,23,21,21,19,22,22,22,29,17
2023-12-05,21,23,18,22,22,22,44,18,16,21,37,24,17,20,27,21,15,28,27,26,22,20,15,14,16,30,19,17,15,23,23,20,19,28,22,23,21,16,24,23,15,30,28,24,16,23,21,19,17,17,21,31,27,20,22,23,22,21,12,19,24,33,22,25,16,26,15,20,25,21,25,20,27,14,29,19,21,17,25,26,22
2023-12-06,31,17,18,23,23,18,43,20,26,18,26,32,21,20,19,26,21,19,24,27,16,17,16,21,22,32,18,18,24,18,18,20,22,31,18,23,23,24,16,19,16,22,23,23,24,24,23,18,28,22,29,23,22,29,18,16,14,26,35,20,23,18,18,15,17,22,28,32,16,23,26,23,17,24,24,22,23,21,30,25,24
2023-12-07,21,24,25,15,22,19,39,25,19,32,25,24,15,23,24,23,27,29,25,12,22,23,22,17,27,17,29,27,24,32,34,20,20,17,24,22,24,16,34,22,22,25,23,20,17,22,18,19,21,19,25,21,29,30,20,17,28,25,21,27,18,23,22,22,22,27,29,30,24,23,27,28,24,26,17,22,23,20,24,29,19
2023-12-08,27,24,18,27,26,27,56,25,25,20,22,24,25,31,26,31,21,22,21,26,28,27,26,26,22,32,24,25,22,31,20,31,24,28,34,26,27,18,18,33,29,26,23,21,22,25,32,27,26,24,31,20,20,33,36,28,21,17,20,17,30,20,19,28,32,25,21,39,18,31,22,21,22,26,16,23,19,32,21,19,21
2023-12-09,21,22,22,15,29,23,65,24,20,28,23,20,19,31,23,26,32,29,30,27,32,29,17,26,22,22,14,22,21,19,24,17,22,16,22,21,18,25,21,24,22,25,28,17,23,25,19,22,28,25,32,23,14,21,28,17,24,18,28,19,19,16,19,29,34,20,25,24,21,30,25,14,26,19,28,23,20,18,11,27,27
2023-12-10,20,27,19,16,37,15,46,17,26,20,26,19,24,27,25,22,16,24,26,22,26,15,23,29,22,27,16,27,26,24,26,18,19,17,24,25,23,28,27,36,17,16,22,27,22,18,22,33,20,27,23,24,19,21,22,27,15,18,29,23,24,31,23,21,25,25,24,16,17,18,28,25,24,21,21,12,27,20,21,11,25
2023-12-11,24,27,15,28,27,19,51,17,18,21,20,22,18,19,23,16,23,21,19,30,23,20,23,23,15,29,21,19,27,23,21,16,20,17,24,21,24,24,18,20,18,25,22,34,23,19,26,24,31,25,32,21,25,28,22,22,26,13,27,15,30,14,24,25,33,30,20,19,22,24,30,26,25,24,26,22,21,34,23,21,21
2023-12-12,23,20,21,25,21,23,43,22,26,20,21,12,29,26,26,25,29,21,27,16,23,23,18,19,23,20,26,21,18,21,23,24,18,24,29,24,15,26,17,23,21,19,24,23,28,22,16,21,29,17,20,21,23,28,30,22,21,24,22,28,33,26,20,19,21,29,21,15,28,21,16,20,14,30,22,31,20,16,28,25,28
2023-12-13,28,24,28,17,28,19,42,25,20,36,22,16,23,21,18,24,21,20,17,23,29,16,16,16,25,23,31,17,23,21,20,28,15,24,19,27,17,36,28,18,25,19,27,25,27,23,23,26,16,20,19,18,19,23,17,26,29,29,23,20,21,21,10,16,26,23,25,22,28,27,18,24,22,22,15,13,25,31,21,18,25
2023-12-14,22,23,22,29,35,18,39,22,35,34,23,20,30,27,32,24,28,20,28,22,21,19,27,20,27,21,27,18,26,31,15,31,22,21,33,24,27,34,25,32,19,24,29,26,20,28,23,27,26,30,21,20,27,16,29,27,23,23,16,19,22,25,26,31,17,25,27,19,35,19,26,25,22,22,22,28,27,24,20,23,28
2023-12-15,31,26,13,16,23,19,45,18,17,21,19,26,19,26,17,24,20,18,23,22,22,20,22,27,21,24,24,28,27,26,23,23,11,14,35,23,27,18,16,21,28,21,26,26,17,22,27,29,20,31,16,25,15,23,33,19,25,25,29,25,21,24,37,17,35,36,18,12,23,14,22,21,25,26,23,21,24,17,18,22,27
2023-12-16,22,21,25,21,19,23,59,23,27,25,24,22,22,37,24,26,22,25,15,25,15,19,27,17,16,22,25,21,32,28,11,15,24,27,19,26,17,18,25,20,28,23,25,21,22,24,25,17,19,24,19,33,18,21,12,17,20,26,25,20,16,19,18,22,22,15,16,18,17,23,25,27,22,27,25,26,26,24,21,29,24
2023-12-17,23,24,16,20,26,20,35,16,15,23,26,24,21,28,29,17,24,32,17,21,20,30,23,22,21,22,22,11,25,18,25,19,24,27,22,24,17,27,20,26,16,18,23,25,19,22,30,16,22,27,26,28,17,26,20,20,29,14,25,25,26,28,21,20,23,26,21,21,23,16,22,23,17,21,23,21,20,18,21,15,20
2023-12-18,17,27,14,19,36,23,53,18,20,13,24,18,19,20,28,24,27,21,22,27,18,27,30,22,25,25,32,21,29,22,21,29,23,27,26,21,20,39,32,19,28,23,30,22,20,18,18,24,22,21,30,25,25,27,26,19,22,23,24,29,25,19,22,28,26,24,27,24,17,21,36,28,23,24,31,19,24,24,29,23,23
2023-12-19,31,17,27,25,30,22,50,22,29,25,22,29,31,13,24,18,24,22,29,27,19,14,19,22,23,28,24,26,25,15,21,23,31,24,23,22,23,18,23,18,18,19,31,22,17,25,18,31,22,22,23,21,24,19,23,22,27,21,21,27,25,27,25,18,24,23,31,23,18,25,18,21,23,23,26,23,24,17,26,22,24
2023-12-20,33,23,32,28,18,33,54,20,21,14,28,27,29,18,26,28,23,21,21,27,19,20,18,21,18,24,19,28,14,27,18,29,37,20,32,24,25,30,26,26,28,39,20,13,21,17,29,22,30,28,15,25,22,31,25,25,29,21,27,19,29,28,22,16,24,16,19,27,19,34,25,27,26,20,16,24,24,21,23,23,21
2023-12-21,24,25,26,28,25,13,40,26,22,24,25,18,21,25,17,38,17,22,22,20,21,25,26,20,20,31,27,24,19,24,31,29,24,23,32,30,25,17,20,24,25,19,19,24,28,23,26,29,24,25,23,26,19,29,22,17,21,20,23,23,27,17,30,28,15,28,30,26,34,29,18,21,28,22,23,10,18,24,25,24,21
2023-12-22,22,16,28,20,28,32,43,18,23,17,24,21,24,17,22,15,26,26,16,12,22,23,20,20,16,26,12,18,24,19,26,22,26,10,25,19,24,19,23,27,25,23,21,20,28,29,23,22,31,27,13,32,22,19,29,22,30,21,26,27,18,31,23,26,22,20,29,26,27,25,22,21,22,31,19,17,26,21,16,19,29
2023-12-23,24,26,22,22,24,20,51,30,22,21,18,20,31,29,21,21,25,22,18,33,20,19,18,22,27,25,31,19,29,26,20,25,23,29,24,27,21,18,30,24,24,30,31,19,33,28,20,20,22,17,15,23,25,14,20,28,18,28,21,22,25,20,21,21,26,22,30,22,19,23,29,23,29,33,18,19,19,30,25,20,26
